ServiceTechCategory,ModelGeography,SubGeography1,SubGeography2,Year,ServiceTech,TechSplitRatio
EAF,INDIA,WR,GJ,2027,DRI_EAF_COAL,0.139726712
BOF,INDIA,WR,GJ,2027,BF_BOF_CCUS,0
BOF,INDIA,WR,GJ,2027,BF_BOF,1
EAF,INDIA,WR,GJ,2027,COREX_EAF_CCUS,0
EAF,INDIA,WR,GJ,2027,COREX_EAF_COAL,0.092768687
EAF,INDIA,WR,GJ,2027,DRI_EAF_H2,0
EAF,INDIA,WR,MH,2027,BF_EAF,0.375601578
EAF,INDIA,WR,MH,2027,SCRAP_EAF,0.242387033
EAF,INDIA,WR,MH,2027,DRI_EAF_NATGAS,0.22799696
IF,INDIA,WR,MH,2027,SCRAP_IF,0.504901198
IF,INDIA,WR,MH,2027,DRI_IF_COAL,0.495098802
EAF,INDIA,WR,MH,2027,BF_EAF_CCUS,0
EAF,INDIA,WR,MH,2027,DRI_EAF_COAL,0.154014428
BOF,INDIA,WR,MH,2027,BF_BOF_CCUS,0
BOF,INDIA,WR,MH,2027,BF_BOF,1
EAF,INDIA,WR,MH,2027,COREX_EAF_CCUS,0
EAF,INDIA,WR,MH,2027,COREX_EAF_COAL,0
EAF,INDIA,WR,MH,2027,DRI_EAF_H2,0
EAF,INDIA,WR,MP,2027,DRI_EAF_H2,0
EAF,INDIA,WR,MP,2027,COREX_EAF_COAL,0
EAF,INDIA,WR,MP,2027,COREX_EAF_CCUS,0
BOF,INDIA,WR,MP,2027,BF_BOF,0
BOF,INDIA,WR,MP,2027,BF_BOF_CCUS,0
EAF,INDIA,WR,MP,2027,DRI_EAF_COAL,0
EAF,INDIA,WR,MP,2027,BF_EAF_CCUS,0
IF,INDIA,WR,MP,2027,DRI_IF_COAL,0.495098802
IF,INDIA,WR,MP,2027,SCRAP_IF,0.504901198
EAF,INDIA,WR,MP,2027,DRI_EAF_NATGAS,0
EAF,INDIA,WR,MP,2027,SCRAP_EAF,0
EAF,INDIA,WR,MP,2027,BF_EAF,0
EAF,INDIA,ER,BR,2028,BF_EAF,0
EAF,INDIA,ER,BR,2028,SCRAP_EAF,0
EAF,INDIA,ER,BR,2028,BF_EAF_CCUS,0
IF,INDIA,ER,BR,2028,SCRAP_IF,0.504901198
IF,INDIA,ER,BR,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,ER,BR,2028,DRI_EAF_NATGAS,0
EAF,INDIA,ER,BR,2028,DRI_EAF_COAL,0
BOF,INDIA,ER,BR,2028,BF_BOF_CCUS,0
EAF,INDIA,ER,BR,2028,DRI_EAF_H2,0
EAF,INDIA,ER,BR,2028,COREX_EAF_CCUS,0
EAF,INDIA,ER,BR,2028,COREX_EAF_COAL,0
BOF,INDIA,ER,BR,2028,BF_BOF,0
EAF,INDIA,ER,JH,2028,DRI_EAF_H2,0
EAF,INDIA,ER,JH,2028,COREX_EAF_COAL,0
EAF,INDIA,ER,JH,2028,DRI_EAF_COAL,0.154014428
EAF,INDIA,ER,JH,2028,DRI_EAF_NATGAS,0.22799696
BOF,INDIA,ER,JH,2028,BF_BOF_CCUS,0
EAF,INDIA,ER,JH,2028,COREX_EAF_CCUS,0
EAF,INDIA,ER,JH,2028,BF_EAF_CCUS,0
IF,INDIA,ER,JH,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,ER,JH,2028,BF_EAF,0.375601578
IF,INDIA,ER,JH,2028,SCRAP_IF,0.504901198
EAF,INDIA,ER,JH,2028,SCRAP_EAF,0.242387033
BOF,INDIA,ER,JH,2028,BF_BOF,1
EAF,INDIA,ER,OD,2028,BF_EAF,0.375601578
EAF,INDIA,ER,OD,2028,SCRAP_EAF,0.242387033
EAF,INDIA,ER,OD,2028,COREX_EAF_CCUS,0
IF,INDIA,ER,OD,2028,DRI_IF_COAL,0.495098802
IF,INDIA,ER,OD,2028,SCRAP_IF,0.504901198
EAF,INDIA,ER,OD,2028,BF_EAF_CCUS,0
EAF,INDIA,ER,OD,2028,COREX_EAF_COAL,0
BOF,INDIA,ER,OD,2028,BF_BOF_CCUS,0
BOF,INDIA,ER,OD,2028,BF_BOF,1
EAF,INDIA,ER,OD,2028,DRI_EAF_NATGAS,0.22799696
EAF,INDIA,ER,OD,2028,DRI_EAF_H2,0
EAF,INDIA,ER,OD,2028,DRI_EAF_COAL,0.154014428
BOF,INDIA,ER,SK,2028,BF_BOF_CCUS,0
BOF,INDIA,ER,SK,2028,BF_BOF,0
EAF,INDIA,ER,SK,2028,DRI_EAF_NATGAS,0
EAF,INDIA,ER,SK,2028,SCRAP_EAF,0
EAF,INDIA,ER,SK,2028,COREX_EAF_CCUS,0
EAF,INDIA,ER,SK,2028,DRI_EAF_H2,0
EAF,INDIA,ER,SK,2028,COREX_EAF_COAL,0
IF,INDIA,ER,SK,2028,SCRAP_IF,0
EAF,INDIA,ER,SK,2028,DRI_EAF_COAL,0
IF,INDIA,ER,SK,2028,DRI_IF_COAL,0
EAF,INDIA,ER,SK,2028,BF_EAF,0
EAF,INDIA,ER,SK,2028,BF_EAF_CCUS,0
EAF,INDIA,ER,WB,2028,BF_EAF_CCUS,0
EAF,INDIA,ER,WB,2028,BF_EAF,0.375601578
EAF,INDIA,ER,WB,2028,SCRAP_EAF,0.242387033
BOF,INDIA,ER,WB,2028,BF_BOF,1
IF,INDIA,ER,WB,2028,SCRAP_IF,0.504901198
IF,INDIA,ER,WB,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,ER,WB,2028,DRI_EAF_H2,0
EAF,INDIA,ER,WB,2028,DRI_EAF_COAL,0.154014428
BOF,INDIA,ER,WB,2028,BF_BOF_CCUS,0
EAF,INDIA,ER,WB,2028,DRI_EAF_NATGAS,0.22799696
EAF,INDIA,ER,WB,2028,COREX_EAF_CCUS,0
EAF,INDIA,ER,WB,2028,COREX_EAF_COAL,0
EAF,INDIA,NER,AS,2028,BF_EAF,0
EAF,INDIA,NER,AS,2028,SCRAP_EAF,0
EAF,INDIA,NER,AS,2028,DRI_EAF_NATGAS,0
IF,INDIA,NER,AS,2028,SCRAP_IF,0.504901198
IF,INDIA,NER,AS,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,NER,AS,2028,BF_EAF_CCUS,0
EAF,INDIA,NER,AS,2028,DRI_EAF_COAL,0
BOF,INDIA,NER,AS,2028,BF_BOF_CCUS,0
BOF,INDIA,NER,AS,2028,BF_BOF,0
EAF,INDIA,NER,AS,2028,COREX_EAF_CCUS,0
EAF,INDIA,NER,AS,2028,COREX_EAF_COAL,0
EAF,INDIA,NER,AS,2028,DRI_EAF_H2,0
EAF,INDIA,NER,NE,2028,DRI_EAF_H2,0
EAF,INDIA,NER,NE,2028,COREX_EAF_COAL,0
EAF,INDIA,NER,NE,2028,COREX_EAF_CCUS,0
BOF,INDIA,NER,NE,2028,BF_BOF,0
BOF,INDIA,NER,NE,2028,BF_BOF_CCUS,0
EAF,INDIA,NER,NE,2028,DRI_EAF_COAL,0
EAF,INDIA,NER,NE,2028,BF_EAF_CCUS,0
IF,INDIA,NER,NE,2028,DRI_IF_COAL,0.495098802
IF,INDIA,NER,NE,2028,SCRAP_IF,0.504901198
EAF,INDIA,NER,NE,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NER,NE,2028,SCRAP_EAF,0
EAF,INDIA,NER,NE,2028,BF_EAF,0
EAF,INDIA,NR,DL,2028,BF_EAF,0
EAF,INDIA,NR,DL,2028,SCRAP_EAF,0
EAF,INDIA,NR,DL,2028,DRI_EAF_NATGAS,0
IF,INDIA,NR,DL,2028,SCRAP_IF,0.504901198
IF,INDIA,NR,DL,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,NR,DL,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,DL,2028,DRI_EAF_COAL,0
BOF,INDIA,NR,DL,2028,BF_BOF_CCUS,0
BOF,INDIA,NR,DL,2028,BF_BOF,0
EAF,INDIA,NR,DL,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,DL,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,DL,2028,DRI_EAF_H2,0
EAF,INDIA,NR,HP,2028,BF_EAF,0
EAF,INDIA,NR,HP,2028,SCRAP_EAF,0
EAF,INDIA,NR,HP,2028,DRI_EAF_NATGAS,0
IF,INDIA,NR,HP,2028,SCRAP_IF,0.504901198
IF,INDIA,NR,HP,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,NR,HP,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,HP,2028,DRI_EAF_COAL,0
BOF,INDIA,NR,HP,2028,BF_BOF_CCUS,0
BOF,INDIA,NR,HP,2028,BF_BOF,0
EAF,INDIA,NR,HP,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,HP,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,HP,2028,DRI_EAF_H2,0
EAF,INDIA,NR,HR,2028,DRI_EAF_H2,0
EAF,INDIA,NR,HR,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,HR,2028,COREX_EAF_CCUS,0
BOF,INDIA,NR,HR,2028,BF_BOF,0
BOF,INDIA,NR,HR,2028,BF_BOF_CCUS,0
EAF,INDIA,NR,HR,2028,DRI_EAF_COAL,0.154014428
EAF,INDIA,NR,HR,2028,BF_EAF_CCUS,0
IF,INDIA,NR,HR,2028,DRI_IF_COAL,0.495098802
IF,INDIA,NR,HR,2028,SCRAP_IF,0.504901198
EAF,INDIA,NR,HR,2028,DRI_EAF_NATGAS,0.22799696
EAF,INDIA,NR,HR,2028,SCRAP_EAF,0.242387033
EAF,INDIA,NR,HR,2028,BF_EAF,0.375601578
EAF,INDIA,NR,JK,2028,BF_EAF,0
EAF,INDIA,NR,JK,2028,SCRAP_EAF,0
EAF,INDIA,NR,JK,2028,DRI_EAF_NATGAS,0
IF,INDIA,NR,JK,2028,SCRAP_IF,0.504901198
IF,INDIA,NR,JK,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,NR,JK,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,JK,2028,DRI_EAF_COAL,0
BOF,INDIA,NR,JK,2028,BF_BOF_CCUS,0
BOF,INDIA,NR,JK,2028,BF_BOF,0
EAF,INDIA,NR,JK,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,JK,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,JK,2028,DRI_EAF_H2,0
EAF,INDIA,NR,PB,2028,DRI_EAF_H2,0
EAF,INDIA,NR,PB,2028,DRI_EAF_COAL,0.154014428
EAF,INDIA,NR,PB,2028,BF_EAF,0.375601578
BOF,INDIA,NR,PB,2028,BF_BOF,0
BOF,INDIA,NR,PB,2028,BF_BOF_CCUS,0
EAF,INDIA,NR,PB,2028,COREX_EAF_COAL,0
IF,INDIA,NR,PB,2028,DRI_IF_COAL,0.495098802
IF,INDIA,NR,PB,2028,SCRAP_IF,0.504901198
EAF,INDIA,NR,PB,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,PB,2028,DRI_EAF_NATGAS,0.22799696
EAF,INDIA,NR,PB,2028,SCRAP_EAF,0.242387033
EAF,INDIA,NR,PB,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,RJ,2028,DRI_EAF_H2,0
EAF,INDIA,NR,RJ,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,RJ,2028,DRI_EAF_COAL,0
IF,INDIA,NR,RJ,2028,SCRAP_IF,0.504901198
BOF,INDIA,NR,RJ,2028,BF_BOF_CCUS,0
EAF,INDIA,NR,RJ,2028,BF_EAF_CCUS,0
IF,INDIA,NR,RJ,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,NR,RJ,2028,BF_EAF,0
EAF,INDIA,NR,RJ,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,RJ,2028,DRI_EAF_NATGAS,0
BOF,INDIA,NR,RJ,2028,BF_BOF,0
EAF,INDIA,NR,RJ,2028,SCRAP_EAF,0
EAF,INDIA,NR,UK,2028,BF_EAF,0
EAF,INDIA,NR,UK,2028,SCRAP_EAF,0
EAF,INDIA,NR,UK,2028,BF_EAF_CCUS,0
BOF,INDIA,NR,UK,2028,BF_BOF_CCUS,0
IF,INDIA,NR,UK,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,NR,UK,2028,DRI_EAF_H2,0
EAF,INDIA,NR,UK,2028,DRI_EAF_COAL,0
EAF,INDIA,NR,UK,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,UK,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NR,UK,2028,COREX_EAF_CCUS,0
IF,INDIA,NR,UK,2028,SCRAP_IF,0.504901198
BOF,INDIA,NR,UK,2028,BF_BOF,0
EAF,INDIA,NR,UP,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,UP,2028,BF_EAF,0
EAF,INDIA,NR,UP,2028,SCRAP_EAF,0
EAF,INDIA,NR,UP,2028,DRI_EAF_COAL,0
IF,INDIA,NR,UP,2028,SCRAP_IF,0.504901198
IF,INDIA,NR,UP,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,NR,UP,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,UP,2028,DRI_EAF_H2,0
BOF,INDIA,NR,UP,2028,BF_BOF,0
BOF,INDIA,NR,UP,2028,BF_BOF_CCUS,0
EAF,INDIA,NR,UP,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NR,UP,2028,COREX_EAF_CCUS,0
EAF,INDIA,SR,AP,2028,DRI_EAF_H2,0
EAF,INDIA,SR,AP,2028,COREX_EAF_COAL,0
EAF,INDIA,SR,AP,2028,DRI_EAF_COAL,0
IF,INDIA,SR,AP,2028,SCRAP_IF,0.504901198
BOF,INDIA,SR,AP,2028,BF_BOF_CCUS,0
EAF,INDIA,SR,AP,2028,COREX_EAF_CCUS,0
EAF,INDIA,SR,AP,2028,BF_EAF_CCUS,0
IF,INDIA,SR,AP,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,SR,AP,2028,BF_EAF,0
EAF,INDIA,SR,AP,2028,DRI_EAF_NATGAS,0
EAF,INDIA,SR,AP,2028,SCRAP_EAF,0
BOF,INDIA,SR,AP,2028,BF_BOF,1
EAF,INDIA,SR,KA,2028,BF_EAF,0.231304687
EAF,INDIA,SR,KA,2028,SCRAP_EAF,0.149267895
EAF,INDIA,SR,KA,2028,DRI_EAF_NATGAS,0.140406134
IF,INDIA,SR,KA,2028,SCRAP_IF,0.504901198
IF,INDIA,SR,KA,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,SR,KA,2028,BF_EAF_CCUS,0
EAF,INDIA,SR,KA,2028,DRI_EAF_COAL,0.094845872
BOF,INDIA,SR,KA,2028,BF_BOF_CCUS,0
BOF,INDIA,SR,KA,2028,BF_BOF,1
EAF,INDIA,SR,KA,2028,COREX_EAF_CCUS,0
EAF,INDIA,SR,KA,2028,COREX_EAF_COAL,0.384175412
EAF,INDIA,SR,KA,2028,DRI_EAF_H2,0
EAF,INDIA,SR,KL,2028,DRI_EAF_H2,0
EAF,INDIA,SR,KL,2028,COREX_EAF_COAL,0
EAF,INDIA,SR,KL,2028,COREX_EAF_CCUS,0
BOF,INDIA,SR,KL,2028,BF_BOF,0
BOF,INDIA,SR,KL,2028,BF_BOF_CCUS,0
EAF,INDIA,SR,KL,2028,DRI_EAF_COAL,0
EAF,INDIA,SR,KL,2028,DRI_EAF_NATGAS,0
IF,INDIA,SR,KL,2028,DRI_IF_COAL,0.495098802
IF,INDIA,SR,KL,2028,SCRAP_IF,0.504901198
EAF,INDIA,SR,KL,2028,BF_EAF_CCUS,0
EAF,INDIA,SR,KL,2028,SCRAP_EAF,0
EAF,INDIA,SR,KL,2028,BF_EAF,0
IF,INDIA,SR,TN,2028,SCRAP_IF,0.504901198
EAF,INDIA,SR,TN,2028,SCRAP_EAF,0.242387033
EAF,INDIA,SR,TN,2028,DRI_EAF_NATGAS,0.22799696
EAF,INDIA,SR,TN,2028,BF_EAF,0.375601578
IF,INDIA,SR,TN,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,SR,TN,2028,BF_EAF_CCUS,0
EAF,INDIA,SR,TN,2028,COREX_EAF_CCUS,0
BOF,INDIA,SR,TN,2028,BF_BOF_CCUS,0
BOF,INDIA,SR,TN,2028,BF_BOF,1
EAF,INDIA,SR,TN,2028,DRI_EAF_COAL,0.154014428
EAF,INDIA,SR,TN,2028,COREX_EAF_COAL,0
EAF,INDIA,SR,TN,2028,DRI_EAF_H2,0
EAF,INDIA,SR,TS,2028,DRI_EAF_H2,0
EAF,INDIA,SR,TS,2028,COREX_EAF_COAL,0
EAF,INDIA,SR,TS,2028,COREX_EAF_CCUS,0
BOF,INDIA,SR,TS,2028,BF_BOF,0
BOF,INDIA,SR,TS,2028,BF_BOF_CCUS,0
EAF,INDIA,SR,TS,2028,DRI_EAF_COAL,0
EAF,INDIA,SR,TS,2028,BF_EAF_CCUS,0
IF,INDIA,SR,TS,2028,DRI_IF_COAL,0.495098802
IF,INDIA,SR,TS,2028,SCRAP_IF,0.504901198
EAF,INDIA,SR,TS,2028,DRI_EAF_NATGAS,0
EAF,INDIA,SR,TS,2028,SCRAP_EAF,0
EAF,INDIA,SR,TS,2028,BF_EAF,0
EAF,INDIA,WR,CG,2028,COREX_EAF_COAL,0
BOF,INDIA,WR,CG,2028,BF_BOF,1
EAF,INDIA,WR,CG,2028,DRI_EAF_H2,0
BOF,INDIA,WR,CG,2028,BF_BOF_CCUS,0
EAF,INDIA,WR,CG,2028,DRI_EAF_COAL,0.154014428
EAF,INDIA,WR,CG,2028,COREX_EAF_CCUS,0
EAF,INDIA,WR,CG,2028,BF_EAF_CCUS,0
IF,INDIA,WR,CG,2028,DRI_IF_COAL,0.495098802
IF,INDIA,WR,CG,2028,SCRAP_IF,0.504901198
EAF,INDIA,WR,CG,2028,DRI_EAF_NATGAS,0.22799696
EAF,INDIA,WR,CG,2028,SCRAP_EAF,0.242387033
EAF,INDIA,WR,CG,2028,BF_EAF,0.375601578
EAF,INDIA,WR,GA,2028,BF_EAF,0
EAF,INDIA,WR,GA,2028,SCRAP_EAF,0
EAF,INDIA,WR,GA,2028,DRI_EAF_NATGAS,0
IF,INDIA,WR,GA,2028,SCRAP_IF,0.504901198
IF,INDIA,WR,GA,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,WR,GA,2028,BF_EAF_CCUS,0
EAF,INDIA,WR,GA,2028,DRI_EAF_COAL,0
BOF,INDIA,WR,GA,2028,BF_BOF_CCUS,0
BOF,INDIA,WR,GA,2028,BF_BOF,0
EAF,INDIA,WR,GA,2028,COREX_EAF_CCUS,0
EAF,INDIA,WR,GA,2028,COREX_EAF_COAL,0
EAF,INDIA,WR,GA,2028,DRI_EAF_H2,0
EAF,INDIA,WR,GJ,2028,BF_EAF,0.340757513
EAF,INDIA,WR,GJ,2028,SCRAP_EAF,0.219901107
EAF,INDIA,WR,GJ,2028,DRI_EAF_NATGAS,0.206845982
IF,INDIA,WR,GJ,2028,SCRAP_IF,0.504901198
IF,INDIA,WR,GJ,2028,DRI_IF_COAL,0.495098802
EAF,INDIA,WR,GJ,2028,BF_EAF_CCUS,0
EAF,INDIA,WR,GJ,2028,DRI_EAF_COAL,0.139726712
BOF,INDIA,WR,GJ,2028,BF_BOF_CCUS,0
BOF,INDIA,WR,GJ,2028,BF_BOF,1
EAF,INDIA,WR,GJ,2028,COREX_EAF_CCUS,0
EAF,INDIA,WR,GJ,2028,COREX_EAF_COAL,0.092768687
EAF,INDIA,WR,GJ,2028,DRI_EAF_H2,0
EAF,INDIA,WR,MH,2028,DRI_EAF_H2,0
EAF,INDIA,WR,MH,2028,COREX_EAF_COAL,0
EAF,INDIA,WR,MH,2028,COREX_EAF_CCUS,0
BOF,INDIA,WR,MH,2028,BF_BOF,1
BOF,INDIA,WR,MH,2028,BF_BOF_CCUS,0
EAF,INDIA,WR,MH,2028,DRI_EAF_COAL,0.154014428
EAF,INDIA,WR,MH,2028,DRI_EAF_NATGAS,0.22799696
IF,INDIA,WR,MH,2028,DRI_IF_COAL,0.495098802
IF,INDIA,WR,MH,2028,SCRAP_IF,0.504901198
EAF,INDIA,WR,MH,2028,BF_EAF_CCUS,0
EAF,INDIA,WR,MH,2028,SCRAP_EAF,0.242387033
EAF,INDIA,WR,MH,2028,BF_EAF,0.375601578
BOF,INDIA,WR,MP,2028,BF_BOF,0
EAF,INDIA,WR,MP,2028,COREX_EAF_COAL,0
EAF,INDIA,WR,MP,2028,COREX_EAF_CCUS,0
EAF,INDIA,WR,MP,2028,DRI_EAF_H2,0
BOF,INDIA,WR,MP,2028,BF_BOF_CCUS,0
EAF,INDIA,WR,MP,2028,DRI_EAF_COAL,0
EAF,INDIA,WR,MP,2028,DRI_EAF_NATGAS,0
IF,INDIA,WR,MP,2028,DRI_IF_COAL,0.495098802
IF,INDIA,WR,MP,2028,SCRAP_IF,0.504901198
EAF,INDIA,WR,MP,2028,BF_EAF_CCUS,0
EAF,INDIA,WR,MP,2028,SCRAP_EAF,0
EAF,INDIA,WR,MP,2028,BF_EAF,0
EAF,INDIA,ER,BR,2029,BF_EAF,0
EAF,INDIA,ER,BR,2029,SCRAP_EAF,0
EAF,INDIA,ER,BR,2029,BF_EAF_CCUS,0
IF,INDIA,ER,BR,2029,SCRAP_IF,0.504901198
IF,INDIA,ER,BR,2029,DRI_IF_COAL,0.495098802
EAF,INDIA,ER,BR,2029,DRI_EAF_NATGAS,0
EAF,INDIA,ER,BR,2029,DRI_EAF_COAL,0
BOF,INDIA,ER,BR,2029,BF_BOF_CCUS,0
EAF,INDIA,ER,BR,2029,DRI_EAF_H2,0
EAF,INDIA,ER,BR,2029,COREX_EAF_CCUS,0
EAF,INDIA,ER,BR,2029,COREX_EAF_COAL,0
BOF,INDIA,ER,BR,2029,BF_BOF,0
EAF,INDIA,ER,JH,2029,DRI_EAF_H2,0
EAF,INDIA,ER,JH,2029,COREX_EAF_COAL,0
EAF,INDIA,ER,JH,2029,DRI_EAF_COAL,0.154014428
EAF,INDIA,ER,JH,2029,DRI_EAF_NATGAS,0.22799696
BOF,INDIA,ER,JH,2029,BF_BOF_CCUS,0
EAF,INDIA,ER,JH,2029,COREX_EAF_CCUS,0
EAF,INDIA,ER,JH,2029,BF_EAF_CCUS,0
IF,INDIA,ER,JH,2029,DRI_IF_COAL,0.495098802
EAF,INDIA,ER,JH,2029,BF_EAF,0.375601578
IF,INDIA,ER,JH,2029,SCRAP_IF,0.504901198
EAF,INDIA,ER,JH,2029,SCRAP_EAF,0.242387033
BOF,INDIA,ER,JH,2029,BF_BOF,1
EAF,INDIA,ER,OD,2029,BF_EAF,0.375601578
EAF,INDIA,ER,OD,2029,SCRAP_EAF,0.242387033
EAF,INDIA,ER,OD,2029,COREX_EAF_CCUS,0
IF,INDIA,ER,OD,2029,SCRAP_IF,0.504901198
IF,INDIA,ER,OD,2029,DRI_IF_COAL,0.495098802
EAF,INDIA,ER,OD,2029,BF_EAF_CCUS,0
BOF,INDIA,ER,OD,2029,BF_BOF_CCUS,0
BOF,INDIA,ER,OD,2029,BF_BOF,1
EAF,INDIA,ER,OD,2029,DRI_EAF_NATGAS,0.22799696
EAF,INDIA,ER,OD,2029,DRI_EAF_COAL,0.154014428
EAF,INDIA,ER,OD,2029,COREX_EAF_COAL,0
EAF,INDIA,ER,OD,2029,DRI_EAF_H2,0
BOF,INDIA,ER,SK,2029,BF_BOF,0
EAF,INDIA,ER,SK,2029,COREX_EAF_CCUS,0
EAF,INDIA,ER,SK,2029,DRI_EAF_NATGAS,0
BOF,INDIA,ER,SK,2029,BF_BOF_CCUS,0
EAF,INDIA,ER,SK,2029,DRI_EAF_COAL,0
EAF,INDIA,ER,SK,2029,DRI_EAF_H2,0
EAF,INDIA,ER,SK,2029,SCRAP_EAF,0
IF,INDIA,ER,SK,2029,SCRAP_IF,0
EAF,INDIA,ER,SK,2029,COREX_EAF_COAL,0
IF,INDIA,ER,SK,2029,DRI_IF_COAL,0
EAF,INDIA,ER,SK,2029,BF_EAF,0
EAF,INDIA,ER,SK,2029,BF_EAF_CCUS,0
EAF,INDIA,ER,WB,2029,BF_EAF,0.375601578
EAF,INDIA,ER,WB,2029,SCRAP_EAF,0.242387033
EAF,INDIA,ER,WB,2029,DRI_EAF_NATGAS,0.22799696
IF,INDIA,ER,WB,2029,SCRAP_IF,0.504901198
IF,INDIA,ER,WB,2029,DRI_IF_COAL,0.495098802
EAF,INDIA,ER,WB,2029,BF_EAF_CCUS,0
EAF,INDIA,ER,WB,2029,DRI_EAF_COAL,0.154014428
BOF,INDIA,ER,WB,2029,BF_BOF_CCUS,0
BOF,INDIA,ER,WB,2029,BF_BOF,1
EAF,INDIA,ER,WB,2029,COREX_EAF_CCUS,0
EAF,INDIA,ER,WB,2029,COREX_EAF_COAL,0
EAF,INDIA,ER,WB,2029,DRI_EAF_H2,0
EAF,INDIA,NER,AS,2029,BF_EAF,0
EAF,INDIA,NER,AS,2029,SCRAP_EAF,0
EAF,INDIA,NER,AS,2029,DRI_EAF_NATGAS,0
IF,INDIA,NER,AS,2029,SCRAP_IF,0.504901198
IF,INDIA,NER,AS,2029,DRI_IF_COAL,0.495098802
EAF,INDIA,NER,AS,2029,BF_EAF_CCUS,0
EAF,INDIA,NER,AS,2029,DRI_EAF_COAL,0
BOF,INDIA,NER,AS,2029,BF_BOF_CCUS,0
BOF,INDIA,NER,AS,2029,BF_BOF,0
EAF,INDIA,NER,AS,2029,COREX_EAF_CCUS,0
EAF,INDIA,NER,AS,2029,COREX_EAF_COAL,0
EAF,INDIA,NER,AS,2029,DRI_EAF_H2,0
EAF,INDIA,NER,NE,2029,DRI_EAF_H2,0
EAF,INDIA,NER,NE,2029,COREX_EAF_COAL,0
EAF,INDIA,NER,NE,2029,COREX_EAF_CCUS,0
BOF,INDIA,NER,NE,2029,BF_BOF,0
BOF,INDIA,NER,NE,2029,BF_BOF_CCUS,0
EAF,INDIA,NER,NE,2029,DRI_EAF_COAL,0
EAF,INDIA,NER,NE,2029,BF_EAF_CCUS,0
IF,INDIA,NER,NE,2029,DRI_IF_COAL,0.495098802
IF,INDIA,NER,NE,2029,SCRAP_IF,0.504901198
EAF,INDIA,NER,NE,2029,DRI_EAF_NATGAS,0
EAF,INDIA,NER,NE,2029,SCRAP_EAF,0
EAF,INDIA,NER,NE,2029,BF_EAF,0
EAF,INDIA,NR,DL,2029,BF_EAF,0
EAF,INDIA,NR,DL,2029,SCRAP_EAF,0
EAF,INDIA,NR,DL,2029,DRI_EAF_NATGAS,0
IF,INDIA,NR,DL,2029,SCRAP_IF,0.504901198
IF,INDIA,NR,DL,2029,DRI_IF_COAL,0.495098802
EAF,INDIA,NR,DL,2029,BF_EAF_CCUS,0
EAF,INDIA,NR,DL,2029,DRI_EAF_COAL,0
BOF,INDIA,NR,DL,2029,BF_BOF_CCUS,0
BOF,INDIA,NR,DL,2029,BF_BOF,0
EAF,INDIA,NR,DL,2029,COREX_EAF_CCUS,0
EAF,INDIA,NR,DL,2029,COREX_EAF_COAL,0
EAF,INDIA,NR,DL,2029,DRI_EAF_H2,0
EAF,INDIA,NR,HP,2029,BF_EAF,0
EAF,INDIA,NR,HP,2029,SCRAP_EAF,0
EAF,INDIA,NR,HP,2029,DRI_EAF_NATGAS,0
IF,INDIA,NR,HP,2029,SCRAP_IF,0.504901198
IF,INDIA,NR,HP,2029,DRI_IF_COAL,0.495098802
EAF,INDIA,NR,HP,2029,BF_EAF_CCUS,0
EAF,INDIA,NR,HP,2029,DRI_EAF_COAL,0
BOF,INDIA,NR,HP,2029,BF_BOF_CCUS,0
BOF,INDIA,NR,HP,2029,BF_BOF,0
EAF,INDIA,NR,HP,2029,COREX_EAF_CCUS,0
EAF,INDIA,NR,HP,2029,COREX_EAF_COAL,0
