EnergyConvTech,InstYear,ModelGeography,SubGeography1,Year,Season,DayType,DaySlice,MaxUF
EG_SH,2020,INDIA,WR,2021,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2021,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2021,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2021,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2022,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2022,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2022,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2022,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2022,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2023,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2023,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2023,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2023,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2023,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2024,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2024,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2024,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2024,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2024,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2025,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2025,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2025,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2025,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2025,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2026,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2026,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2026,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2026,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2026,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2027,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2027,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2027,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2027,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2027,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2020,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2020,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2020,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2020,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2020,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2021,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2021,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2021,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2021,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2021,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2022,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2022,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2022,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2022,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2022,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2023,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2023,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2023,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2023,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2023,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2024,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2024,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2024,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2024,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2024,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2025,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2025,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2025,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2025,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2025,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2026,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2026,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2026,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2026,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2026,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2027,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2027,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2027,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2027,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2027,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2021,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2021,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2021,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2021,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2021,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2022,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2022,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2022,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2022,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2022,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2023,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2023,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2023,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2023,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2023,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2024,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2024,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2024,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2024,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2024,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2025,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2025,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2025,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2025,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2025,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2026,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2026,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2026,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2026,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2026,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2027,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2027,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2027,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2027,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2027,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2022,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2022,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2022,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2022,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2022,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2023,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2023,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2023,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2023,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2023,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2024,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2024,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2024,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2024,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2024,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2025,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2025,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2025,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2025,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2025,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2026,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2026,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2026,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2026,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2026,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2027,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2027,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2027,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2027,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2027,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2023,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2023,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2023,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2023,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2023,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2024,INDIA,NR,2024,SPRING,,,0.130459247
EG_SH,2024,INDIA,WR,2024,SPRING,,,0.130459247
EG_SH,2024,INDIA,SR,2024,SPRING,,,0.130459247
EG_SH,2024,INDIA,ER,2024,SPRING,,,0.130459247
EG_SH,2024,INDIA,NER,2024,SPRING,,,0.130459247
EG_SH,2024,INDIA,NR,2025,SPRING,,,0.130459247
EG_SH,2024,INDIA,WR,2025,SPRING,,,0.130459247
EG_SH,2024,INDIA,SR,2025,SPRING,,,0.130459247
EG_SH,2024,INDIA,ER,2025,SPRING,,,0.130459247
EG_SH,2024,INDIA,NER,2025,SPRING,,,0.130459247
EG_SH,2024,INDIA,NR,2026,SPRING,,,0.130459247
EG_SH,2024,INDIA,WR,2026,SPRING,,,0.130459247
EG_SH,2024,INDIA,SR,2026,SPRING,,,0.130459247
EG_SH,2024,INDIA,ER,2026,SPRING,,,0.130459247
EG_SH,2024,INDIA,NER,2026,SPRING,,,0.130459247
EG_SH,2024,INDIA,NR,2027,SPRING,,,0.130459247
EG_SH,2024,INDIA,WR,2027,SPRING,,,0.130459247
EG_SH,2024,INDIA,SR,2027,SPRING,,,0.130459247
EG_SH,2024,INDIA,ER,2027,SPRING,,,0.130459247
EG_SH,2024,INDIA,NER,2027,SPRING,,,0.130459247
EG_SH,2024,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2024,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2024,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2024,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2024,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2024,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2024,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2024,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2024,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2024,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2024,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2024,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2024,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2024,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2024,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2024,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2024,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2024,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2024,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2024,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2025,INDIA,NR,2025,SPRING,,,0.130459247
EG_SH,2025,INDIA,WR,2025,SPRING,,,0.130459247
EG_SH,2025,INDIA,SR,2025,SPRING,,,0.130459247
EG_SH,2025,INDIA,ER,2025,SPRING,,,0.130459247
EG_SH,2025,INDIA,NER,2025,SPRING,,,0.130459247
EG_SH,2025,INDIA,NR,2026,SPRING,,,0.130459247
EG_SH,2025,INDIA,WR,2026,SPRING,,,0.130459247
EG_SH,2025,INDIA,SR,2026,SPRING,,,0.130459247
EG_SH,2025,INDIA,ER,2026,SPRING,,,0.130459247
EG_SH,2025,INDIA,NER,2026,SPRING,,,0.130459247
EG_SH,2025,INDIA,NR,2027,SPRING,,,0.130459247
EG_SH,2025,INDIA,WR,2027,SPRING,,,0.130459247
EG_SH,2025,INDIA,SR,2027,SPRING,,,0.130459247
EG_SH,2025,INDIA,ER,2027,SPRING,,,0.130459247
EG_SH,2025,INDIA,NER,2027,SPRING,,,0.130459247
EG_SH,2025,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2025,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2025,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2025,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2025,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2025,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2025,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2025,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2025,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2025,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2025,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2025,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2025,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2025,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2025,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2025,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2025,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2025,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2025,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2025,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2026,INDIA,NR,2026,SPRING,,,0.130459247
EG_SH,2026,INDIA,WR,2026,SPRING,,,0.130459247
EG_SH,2026,INDIA,SR,2026,SPRING,,,0.130459247
EG_SH,2026,INDIA,ER,2026,SPRING,,,0.130459247
EG_SH,2026,INDIA,NER,2026,SPRING,,,0.130459247
EG_SH,2026,INDIA,NR,2027,SPRING,,,0.130459247
EG_SH,2026,INDIA,WR,2027,SPRING,,,0.130459247
EG_SH,2026,INDIA,SR,2027,SPRING,,,0.130459247
EG_SH,2026,INDIA,ER,2027,SPRING,,,0.130459247
EG_SH,2026,INDIA,NER,2027,SPRING,,,0.130459247
EG_SH,2026,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2026,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2026,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2026,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2026,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2026,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2026,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2026,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2026,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2026,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2026,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2026,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2026,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2026,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2026,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2026,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2026,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2026,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2026,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2026,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2027,INDIA,NR,2027,SPRING,,,0.130459247
EG_SH,2027,INDIA,WR,2027,SPRING,,,0.130459247
EG_SH,2027,INDIA,SR,2027,SPRING,,,0.130459247
EG_SH,2027,INDIA,ER,2027,SPRING,,,0.130459247
EG_SH,2027,INDIA,NER,2027,SPRING,,,0.130459247
EG_SH,2027,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2027,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2027,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2027,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2027,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2027,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2027,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2027,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2027,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2027,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2027,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2027,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2027,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2027,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2027,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2027,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2027,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2027,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2027,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2027,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2028,INDIA,NR,2028,SPRING,,,0.130459247
EG_SH,2028,INDIA,WR,2028,SPRING,,,0.130459247
EG_SH,2028,INDIA,SR,2028,SPRING,,,0.130459247
EG_SH,2028,INDIA,ER,2028,SPRING,,,0.130459247
EG_SH,2028,INDIA,NER,2028,SPRING,,,0.130459247
EG_SH,2028,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2028,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2028,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2028,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2028,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2028,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2028,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2028,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2028,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2028,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2028,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2028,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2028,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2028,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2028,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2029,INDIA,NR,2029,SPRING,,,0.130459247
EG_SH,2029,INDIA,WR,2029,SPRING,,,0.130459247
EG_SH,2029,INDIA,SR,2029,SPRING,,,0.130459247
EG_SH,2029,INDIA,ER,2029,SPRING,,,0.130459247
EG_SH,2029,INDIA,NER,2029,SPRING,,,0.130459247
EG_SH,2029,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2029,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2029,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2029,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2029,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2029,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2029,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2029,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2029,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2029,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2030,INDIA,NR,2030,SPRING,,,0.130459247
EG_SH,2030,INDIA,WR,2030,SPRING,,,0.130459247
EG_SH,2030,INDIA,SR,2030,SPRING,,,0.130459247
EG_SH,2030,INDIA,ER,2030,SPRING,,,0.130459247
EG_SH,2030,INDIA,NER,2030,SPRING,,,0.130459247
EG_SH,2030,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2030,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2030,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2030,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2030,INDIA,NER,2031,SPRING,,,0.130459247
EG_SH,2031,INDIA,NR,2031,SPRING,,,0.130459247
EG_SH,2031,INDIA,WR,2031,SPRING,,,0.130459247
EG_SH,2031,INDIA,SR,2031,SPRING,,,0.130459247
EG_SH,2031,INDIA,ER,2031,SPRING,,,0.130459247
EG_SH,2031,INDIA,NER,2031,SPRING,,,0.130459247
EG_LH,2020,INDIA,NR,2021,SUMMER,,,0.305605407
EG_LH,2020,INDIA,WR,2021,SUMMER,,,0.305605407
EG_LH,2020,INDIA,SR,2021,SUMMER,,,0.305605407
EG_LH,2020,INDIA,ER,2021,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NER,2021,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NR,2022,SUMMER,,,0.305605407
EG_LH,2020,INDIA,WR,2022,SUMMER,,,0.305605407
EG_LH,2020,INDIA,SR,2022,SUMMER,,,0.305605407
EG_LH,2020,INDIA,ER,2022,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NER,2022,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NR,2023,SUMMER,,,0.305605407
EG_LH,2020,INDIA,WR,2023,SUMMER,,,0.305605407
EG_LH,2020,INDIA,SR,2023,SUMMER,,,0.305605407
EG_LH,2020,INDIA,ER,2023,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NER,2023,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NR,2024,SUMMER,,,0.305605407
EG_LH,2020,INDIA,WR,2024,SUMMER,,,0.305605407
EG_LH,2020,INDIA,SR,2024,SUMMER,,,0.305605407
EG_LH,2020,INDIA,ER,2024,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NER,2024,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NR,2025,SUMMER,,,0.305605407
EG_LH,2020,INDIA,WR,2025,SUMMER,,,0.305605407
EG_LH,2020,INDIA,SR,2025,SUMMER,,,0.305605407
EG_LH,2020,INDIA,ER,2025,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NER,2025,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NR,2026,SUMMER,,,0.305605407
EG_LH,2020,INDIA,WR,2026,SUMMER,,,0.305605407
EG_LH,2020,INDIA,SR,2026,SUMMER,,,0.305605407
EG_LH,2020,INDIA,ER,2026,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NER,2026,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NR,2027,SUMMER,,,0.305605407
EG_LH,2020,INDIA,WR,2027,SUMMER,,,0.305605407
EG_LH,2020,INDIA,SR,2027,SUMMER,,,0.305605407
EG_LH,2020,INDIA,ER,2027,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NER,2027,SUMMER,,,0.305605407
EG_LH,2020,INDIA,NR,2028,SUMMER,,,0.305605407
EG_LH,2020,INDIA,WR,2028,SUMMER,,,0.305605407
