EnergyCarrier,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,Year,TransitCost,TransitLoss,MaxTransit
COKING_COAL,INDIA,SR,INDIA,NER,2022,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2023,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2024,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2025,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2026,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2027,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2028,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2029,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2030,3787.9,0.008,-1
COKING_COAL,INDIA,SR,INDIA,NER,2031,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2021,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2022,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2023,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2024,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2025,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2026,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2027,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2028,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2029,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2030,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,ER,2031,2497.6,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2021,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2022,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2023,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2024,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2025,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2026,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2027,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2028,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2029,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2030,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,WR,2031,3354.5,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2021,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2022,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2023,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2024,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2025,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2026,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2027,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2028,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2029,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2030,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NR,2031,3174,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2021,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2022,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2023,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2024,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2025,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2026,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2027,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2028,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2029,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2030,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,SR,2031,3787.9,0.008,-1
COKING_COAL,INDIA,NER,INDIA,NER,2021,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2022,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2023,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2024,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2025,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2026,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2027,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2028,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2029,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2030,926,0.002,-1
COKING_COAL,INDIA,NER,INDIA,NER,2031,926,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2021,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2022,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2023,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2024,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2025,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2026,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2027,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2028,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2029,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2030,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,ER,2031,797.2,0.002,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2021,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2022,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2023,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2024,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2025,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2026,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2027,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2028,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2029,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2030,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,WR,2031,2399.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2021,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2022,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2023,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2024,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2025,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2026,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2027,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2028,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2029,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2030,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NR,2031,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2021,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2022,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2023,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2024,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2025,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2026,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2027,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2028,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2029,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2030,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,SR,2031,2776.7,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2021,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2022,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2023,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2024,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2025,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2026,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2027,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2028,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2029,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2030,2497.6,0.008,-1
STEAM_COAL,INDIA,ER,INDIA,NER,2031,2497.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2021,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2022,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2023,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2024,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2025,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2026,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2027,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2028,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2029,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2030,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,ER,2031,2399.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2021,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2022,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2023,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2024,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2025,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2026,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2027,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2028,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2029,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2030,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,WR,2031,1054.7,0.002,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2021,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2022,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2023,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2024,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2025,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2026,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2027,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2028,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2029,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2030,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NR,2031,1838.6,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2021,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2022,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2023,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2024,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2025,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2026,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2027,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2028,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2029,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2030,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,SR,2031,2160.3,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2021,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2022,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2023,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2024,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2025,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2026,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2027,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2028,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2029,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2030,3354.5,0.008,-1
STEAM_COAL,INDIA,WR,INDIA,NER,2031,3354.5,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2021,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2022,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2023,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2024,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2025,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2026,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2027,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2028,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2029,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2030,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,ER,2031,2497.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2021,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2022,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2023,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2024,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2025,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2026,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2027,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2028,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2029,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2030,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,WR,2031,1838.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2021,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2022,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2023,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2024,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2025,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2026,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2027,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2028,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2029,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2030,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,NR,2031,926,0.002,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2021,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2022,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2023,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2024,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2025,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2026,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2027,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2028,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2029,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2030,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,SR,2031,3029.6,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2021,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2022,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2023,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2024,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2025,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2026,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2027,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2028,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2029,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2030,3174,0.008,-1
STEAM_COAL,INDIA,NR,INDIA,NER,2031,3174,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2021,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2022,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2023,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2024,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2025,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2026,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2027,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2028,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2029,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2030,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,ER,2031,2776.7,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2021,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2022,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2023,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2024,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2025,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2026,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2027,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2028,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2029,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2030,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,WR,2031,2160.3,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2021,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2022,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2023,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2024,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2025,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2026,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2027,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2028,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2029,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2030,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NR,2031,3029.6,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2021,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2022,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2023,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2024,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2025,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2026,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2027,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2028,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2029,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2030,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,SR,2031,926,0.002,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2021,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2022,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2023,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2024,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2025,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2026,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2027,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2028,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2029,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2030,3787.9,0.008,-1
STEAM_COAL,INDIA,SR,INDIA,NER,2031,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2021,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2022,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2023,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2024,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2025,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2026,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2027,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2028,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2029,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2030,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,ER,2031,2497.6,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2021,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2022,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2023,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2024,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2025,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2026,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2027,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2028,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2029,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2030,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,WR,2031,3354.5,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2021,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2022,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2023,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2024,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2025,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2026,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2027,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2028,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2029,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2030,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NR,2031,3174,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2021,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2022,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2023,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2024,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2025,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2026,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2027,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2028,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2029,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2030,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,SR,2031,3787.9,0.008,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2021,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2022,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2023,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2024,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2025,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2026,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2027,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2028,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2029,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2030,926,0.002,-1
STEAM_COAL,INDIA,NER,INDIA,NER,2031,926,0.002,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2021,2.351452619,0.191784053,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2022,2.384318632,0.185892878,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2023,2.417737071,0.180205945,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2024,2.45171722,0.175425617,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2025,2.486268523,0.1710917,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2026,2.521400578,0.166896259,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2027,2.557123148,0.162834712,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2028,2.593446157,0.158902636,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2029,2.630379699,0.155095754,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2030,2.667934036,0.151409932,-1
ELECTRICITY,INDIA,NR,INDIA,NR,2031,2.706119602,0.147841178,-1
ELECTRICITY,INDIA,WR,INDIA,WR,2021,2.304133626,0.200416488,-1
ELECTRICITY,INDIA,WR,INDIA,WR,2022,2.336204282,0.194691849,-1
ELECTRICITY,INDIA,WR,INDIA,WR,2023,2.368813994,0.189141539,-1
